Time,Date,Lon,Lat,Depth,SALINITY,TEMPERATURE
14:26:32,07/21/2015,-14.8036967,53.199768,828.271,35.3414,11.1663
14:26:33,07/21/2015,-14.8036967,53.199768,828.271,35.34,11.1678
14:26:34,07/21/2015,-14.803705,53.1997626,828.271,35.3401,11.1688
14:26:35,07/21/2015,-14.803705,53.1997626,828.27,35.3412,11.1686
14:26:36,07/21/2015,-14.8036935,53.1997629,828.27,35.3431,11.1666
14:26:37,07/21/2015,-14.8037034,53.1997623,828.27,35.3433,11.1653
14:26:38,07/21/2015,-14.8037034,53.1997623,828.27,35.3434,11.1646
14:26:39,07/21/2015,-14.8036958,53.1997571,828.27,35.3428,11.1645
14:26:40,07/21/2015,-14.8036958,53.1997571,828.27,35.3421,11.1651
14:26:41,07/21/2015,-14.8037299,53.1997632,828.27,35.3425,11.1636
14:26:42,07/21/2015,-14.8037299,53.1997632,828.27,35.343,11.1617
14:26:43,07/21/2015,-14.8037012,53.1997672,828.27,35.3423,11.1613
14:26:44,07/21/2015,-14.8037012,53.1997672,828.27,35.3434,11.161
14:26:45,07/21/2015,-14.803671,53.1997698,828.27,35.3455,11.1605
14:26:46,07/21/2015,-14.803671,53.1997698,828.27,35.3458,11.1609
14:26:47,07/21/2015,-14.803686,53.1997594,828.27,35.3436,11.1621
14:26:48,07/21/2015,-14.803686,53.1997594,828.27,35.3438,11.1623
14:26:49,07/21/2015,-14.8037094,53.1997554,828.27,35.3432,11.1618
14:26:50,07/21/2015,-14.8037094,53.1997554,828.27,35.3423,11.1613
14:26:51,07/21/2015,-14.8036893,53.1997672,828.27,35.3404,11.1618
14:26:52,07/21/2015,-14.8036893,53.1997672,828.27,35.3402,11.1613
14:26:53,07/21/2015,-14.8036978,53.1997593,828.27,35.3397,11.1618
14:26:54,07/21/2015,-14.8036978,53.1997593,828.27,35.3408,11.1617
14:26:55,07/21/2015,-14.8037132,53.1997657,828.27,35.3416,11.1608
14:26:56,07/21/2015,-14.8037132,53.1997657,828.269,35.3429,11.1598
14:26:57,07/21/2015,-14.8037056,53.1997582,828.269,35.3423,11.1593
14:26:58,07/21/2015,-14.8037056,53.1997582,828.269,35.3429,11.1591
14:26:59,07/21/2015,-14.8036966,53.1997617,828.269,35.343,11.1597
14:27:00,07/21/2015,-14.8036966,53.1997617,828.269,35.3432,11.1595
14:27:01,07/21/2015,-14.8036989,53.1997529,828.269,35.3433,11.1594
14:27:02,07/21/2015,-14.8036989,53.1997529,828.269,35.3425,11.1598
14:27:03,07/21/2015,-14.8036888,53.1997638,828.269,35.3415,11.1605
14:27:04,07/21/2015,-14.8036888,53.1997638,828.269,35.3403,11.161
14:27:05,07/21/2015,-14.8036989,53.1997605,828.269,35.3406,11.16
14:27:06,07/21/2015,-14.8036989,53.1997605,828.269,35.3396,11.1607
14:27:07,07/21/2015,-14.8036815,53.1997559,828.269,35.3394,11.1616
14:27:08,07/21/2015,-14.8036815,53.1997559,828.269,35.3408,11.1605
14:27:09,07/21/2015,-14.8036995,53.1997559,828.269,35.3407,11.1605
14:27:10,07/21/2015,-14.8036995,53.1997559,828.269,35.3399,11.1606
14:27:11,07/21/2015,-14.8036936,53.1997586,828.269,35.3402,11.16
14:27:12,07/21/2015,-14.8036936,53.1997586,828.269,35.3402,11.1593
14:27:13,07/21/2015,-14.8036932,53.1997568,828.268,35.3399,11.1592
14:27:14,07/21/2015,-14.8036932,53.1997568,828.268,35.3396,11.1595
14:27:15,07/21/2015,-14.8036909,53.1997686,828.268,35.3399,11.1588
14:27:16,07/21/2015,-14.8036909,53.1997686,828.268,35.3413,11.1571
14:27:17,07/21/2015,-14.8036977,53.1997644,828.268,35.3409,11.156
14:27:18,07/21/2015,-14.8036977,53.1997644,828.268,35.3415,11.155
14:27:19,07/21/2015,-14.803692,53.1997617,828.268,35.3402,11.1546
14:27:20,07/21/2015,-14.803692,53.1997617,828.268,35.3399,11.1545
